barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-7290-01A-11D-2023-01	1	51598	225533	25	0.3077
TCGA-DU-7290-01A-11D-2023-01	1	225591	615333	9	-0.2455
TCGA-DU-7290-01A-11D-2023-01	1	696962	3358003	819	0.3953
TCGA-DU-7290-01A-11D-2023-01	1	3367203	9405975	3952	-0.5263
TCGA-DU-7290-01A-11D-2023-01	1	9411686	9432408	17	0.1308
TCGA-DU-7290-01A-11D-2023-01	1	9443623	10185132	308	-0.5126
TCGA-DU-7290-01A-11D-2023-01	1	10185734	16021930	3284	0.0878
TCGA-DU-7290-01A-11D-2023-01	1	16022502	16027597	11	0.7858
TCGA-DU-7290-01A-11D-2023-01	1	16038248	17063449	405	0.0484
TCGA-DU-7290-01A-11D-2023-01	1	17067742	17134834	61	-0.3299
TCGA-DU-7290-01A-11D-2023-01	1	17148828	20193605	2184	0.0869
TCGA-DU-7290-01A-11D-2023-01	1	20199598	21061185	570	-0.5217
TCGA-DU-7290-01A-11D-2023-01	1	21067459	21534395	217	-1.4849
TCGA-DU-7290-01A-11D-2023-01	1	21537062	21542388	5	-5.3931
TCGA-DU-7290-01A-11D-2023-01	1	21542646	21666648	61	-1.5665
TCGA-DU-7290-01A-11D-2023-01	1	21670479	22567750	572	-0.0633
TCGA-DU-7290-01A-11D-2023-01	1	22568653	23309356	458	0.381
TCGA-DU-7290-01A-11D-2023-01	1	23311004	24173452	418	-0.4911
TCGA-DU-7290-01A-11D-2023-01	1	24218337	26564637	1295	0.355
TCGA-DU-7290-01A-11D-2023-01	1	26567793	26579982	13	-0.046
TCGA-DU-7290-01A-11D-2023-01	1	26582091	26709108	65	0.5454
TCGA-DU-7290-01A-11D-2023-01	1	26715553	27556983	295	-0.0775
TCGA-DU-7290-01A-11D-2023-01	1	27558650	72541524	27931	0.3579
TCGA-DU-7290-01A-11D-2023-01	1	72543731	72583736	44	-0.6747
TCGA-DU-7290-01A-11D-2023-01	1	72584492	83000026	6737	0.3481
