barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-CS-6668-10A-01D-1892-01	1	3208470	83896592	45842	-0.0015
TCGA-CS-6668-10A-01D-1892-01	1	83897057	83899680	5	-0.8755
TCGA-CS-6668-10A-01D-1892-01	1	83904602	88116821	2853	-0.0024
TCGA-CS-6668-10A-01D-1892-01	1	88117220	88117234	2	-1.2233
TCGA-CS-6668-10A-01D-1892-01	1	88122687	90602939	1510	-0.0099
TCGA-CS-6668-10A-01D-1892-01	1	90603042	90603266	2	-1.6375
TCGA-CS-6668-10A-01D-1892-01	1	90603581	245880329	78631	2e-04
TCGA-CS-6668-10A-01D-1892-01	10	405240	135075077	80731	0.0019
TCGA-CS-6668-10A-01D-1892-01	11	446120	133647740	77110	0.0022
TCGA-CS-6668-10A-01D-1892-01	12	760163	59125631	31323	-9e-04
TCGA-CS-6668-10A-01D-1892-01	12	59126058	59126666	2	-1.351
TCGA-CS-6668-10A-01D-1892-01	12	59126810	82001606	13877	-7e-04
TCGA-CS-6668-10A-01D-1892-01	12	82002728	82002746	2	-1.4911
TCGA-CS-6668-10A-01D-1892-01	12	82004326	131671419	28596	-0.0024
TCGA-CS-6668-10A-01D-1892-01	13	18348806	114005560	56530	-0.002
TCGA-CS-6668-10A-01D-1892-01	14	19571208	105059083	49361	0.0011
TCGA-CS-6668-10A-01D-1892-01	15	21238778	99701830	44450	0.0014
TCGA-CS-6668-10A-01D-1892-01	16	593460	6518170	2654	0.008
TCGA-CS-6668-10A-01D-1892-01	16	6519246	6520462	4	-1.2571
TCGA-CS-6668-10A-01D-1892-01	16	6521747	50084117	14146	0.0011
TCGA-CS-6668-10A-01D-1892-01	16	50084821	50085000	2	-1.4878
TCGA-CS-6668-10A-01D-1892-01	16	50088568	87907437	23991	0.0059
TCGA-CS-6668-10A-01D-1892-01	17	933971	65551975	30674	-0.0019
TCGA-CS-6668-10A-01D-1892-01	17	65552553	65552625	2	-1.6161
TCGA-CS-6668-10A-01D-1892-01	17	65556766	78510305	6283	0.0015
TCGA-CS-6668-10A-01D-1892-01	18	319586	75210228	42580	0.0034
TCGA-CS-6668-10A-01D-1892-01	19	235018	63570038	23930	-0.0065
TCGA-CS-6668-10A-01D-1892-01	2	474222	32247297	19563	0.0029
TCGA-CS-6668-10A-01D-1892-01	2	32251614	32251638	2	-1.4438
TCGA-CS-6668-10A-01D-1892-01	2	32255683	39018175	3175	3e-04
TCGA-CS-6668-10A-01D-1892-01	2	39018558	39022592	5	-0.8561
TCGA-CS-6668-10A-01D-1892-01	2	39030824	42486788	2117	-0.0066
TCGA-CS-6668-10A-01D-1892-01	2	42488882	42499654	8	-1.0646
TCGA-CS-6668-10A-01D-1892-01	2	42503712	117682520	36334	0.003
TCGA-CS-6668-10A-01D-1892-01	2	117685550	118104143	153	-1.1349
TCGA-CS-6668-10A-01D-1892-01	2	118135285	242124735	69706	0.0032
TCGA-CS-6668-10A-01D-1892-01	20	403764	18215003	11640	0.0036
TCGA-CS-6668-10A-01D-1892-01	20	18215701	18216029	4	0.8395
TCGA-CS-6668-10A-01D-1892-01	20	18220629	61690281	25593	3e-04
TCGA-CS-6668-10A-01D-1892-01	21	14269492	21672839	4704	-0.0079
TCGA-CS-6668-10A-01D-1892-01	21	21673097	21677955	3	-1.1336
TCGA-CS-6668-10A-01D-1892-01	21	21678553	46503202	15841	0.0038
TCGA-CS-6668-10A-01D-1892-01	22	15803930	47717016	16919	0.0032
TCGA-CS-6668-10A-01D-1892-01	3	526235	199023074	106184	0.0026
TCGA-CS-6668-10A-01D-1892-01	4	1043934	189836143	102523	0.0016
TCGA-CS-6668-10A-01D-1892-01	5	967233	105807524	55288	0.0018
TCGA-CS-6668-10A-01D-1892-01	5	105812379	105813241	2	-1.5478
TCGA-CS-6668-10A-01D-1892-01	5	105813754	180293075	45034	0.0033
TCGA-CS-6668-10A-01D-1892-01	6	959281	170745844	96278	0.0013
TCGA-CS-6668-10A-01D-1892-01	7	671810	141358936	73056	-1e-04
TCGA-CS-6668-10A-01D-1892-01	7	141359671	141363694	2	-1.4795
TCGA-CS-6668-10A-01D-1892-01	7	141363774	158077879	8128	0.003
TCGA-CS-6668-10A-01D-1892-01	8	607667	65936260	35119	-3e-04
TCGA-CS-6668-10A-01D-1892-01	8	65939665	65950533	7	-1.1466
TCGA-CS-6668-10A-01D-1892-01	8	65955768	137268784	42525	0
TCGA-CS-6668-10A-01D-1892-01	8	137270597	137270848	2	-1.524
TCGA-CS-6668-10A-01D-1892-01	8	137280441	145304484	3714	0.0034
TCGA-CS-6668-10A-01D-1892-01	9	779932	4663244	2780	-7e-04
TCGA-CS-6668-10A-01D-1892-01	9	4663641	4663941	2	-1.3016
TCGA-CS-6668-10A-01D-1892-01	9	4667647	26181237	13281	0.001
TCGA-CS-6668-10A-01D-1892-01	9	26181273	26181311	2	-1.4451
TCGA-CS-6668-10A-01D-1892-01	9	26181574	92792634	22931	0.0028
TCGA-CS-6668-10A-01D-1892-01	9	92794541	92794650	3	-1.0904
TCGA-CS-6668-10A-01D-1892-01	9	92794991	140058573	28913	0.0014
TCGA-CS-6668-10A-01D-1892-01	X	3167107	154558783	63665	-7e-04
