barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DH-5144-10A-01D-1466-01	1	61735	16970456	8771	0.0321
TCGA-DH-5144-10A-01D-1466-01	1	17005734	17017078	21	0.3952
TCGA-DH-5144-10A-01D-1466-01	1	17017530	17048479	17	0.8484
TCGA-DH-5144-10A-01D-1466-01	1	17056457	17262247	86	0.4417
TCGA-DH-5144-10A-01D-1466-01	1	17276241	25583341	5270	0.0257
TCGA-DH-5144-10A-01D-1466-01	1	25593128	25646946	27	-1.4451
TCGA-DH-5144-10A-01D-1466-01	1	25646986	72768498	28864	0.0144
TCGA-DH-5144-10A-01D-1466-01	1	72768916	72811148	46	-1.0851
TCGA-DH-5144-10A-01D-1466-01	1	72811904	81636886	5593	0.0124
TCGA-DH-5144-10A-01D-1466-01	1	81639173	81639709	3	-0.9791
TCGA-DH-5144-10A-01D-1466-01	1	81640420	83816477	1507	0.014
TCGA-DH-5144-10A-01D-1466-01	1	83825577	83825590	2	-1.4792
TCGA-DH-5144-10A-01D-1466-01	1	83828273	89475255	3882	0.0089
TCGA-DH-5144-10A-01D-1466-01	1	89477958	89478205	2	-1.8542
TCGA-DH-5144-10A-01D-1466-01	1	89481524	104225568	9120	0.0133
TCGA-DH-5144-10A-01D-1466-01	1	104239689	104303501	15	-0.5084
TCGA-DH-5144-10A-01D-1466-01	1	104303639	106019236	920	0.023
TCGA-DH-5144-10A-01D-1466-01	1	106019310	106024070	17	0.6766
TCGA-DH-5144-10A-01D-1466-01	1	106024090	110227500	2669	0.0071
TCGA-DH-5144-10A-01D-1466-01	1	110227515	110240178	18	-0.9503
TCGA-DH-5144-10A-01D-1466-01	1	110242953	112690248	1957	0.0054
TCGA-DH-5144-10A-01D-1466-01	1	112690326	112697390	26	0.4423
TCGA-DH-5144-10A-01D-1466-01	1	112705956	152555527	8041	0.0128
TCGA-DH-5144-10A-01D-1466-01	1	152555706	152586576	34	-0.5422
TCGA-DH-5144-10A-01D-1466-01	1	152586594	169216937	11552	0.0056
TCGA-DH-5144-10A-01D-1466-01	1	169233974	169241766	7	0.712
TCGA-DH-5144-10A-01D-1466-01	1	169242401	174796556	3526	0.0051
TCGA-DH-5144-10A-01D-1466-01	1	174796699	174801872	17	-0.6173
