barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HW-8321-10A-01D-2392-01	1	51598	72541504	42797	0.0052
TCGA-HW-8321-10A-01D-2392-01	1	72541524	72583721	44	-1.3304
TCGA-HW-8321-10A-01D-2392-01	1	72583736	111178891	24445	0.0082
TCGA-HW-8321-10A-01D-2392-01	1	111179088	111194820	40	-0.4248
TCGA-HW-8321-10A-01D-2392-01	1	111194919	112491849	1072	-0.0013
TCGA-HW-8321-10A-01D-2392-01	1	112497488	112498520	17	0.5228
TCGA-HW-8321-10A-01D-2392-01	1	112498535	119919541	4720	-0.003
TCGA-HW-8321-10A-01D-2392-01	1	119919771	119923666	5	1.1062
TCGA-HW-8321-10A-01D-2392-01	1	119924176	150822419	3281	0.0204
TCGA-HW-8321-10A-01D-2392-01	1	150822508	150853164	30	-0.7728
TCGA-HW-8321-10A-01D-2392-01	1	150853200	157121392	3817	-9e-04
TCGA-HW-8321-10A-01D-2392-01	1	157133096	157136383	4	1.4285
TCGA-HW-8321-10A-01D-2392-01	1	157141442	167483561	7657	-2e-04
TCGA-HW-8321-10A-01D-2392-01	1	167500598	167508390	6	-1.6787
TCGA-HW-8321-10A-01D-2392-01	1	167509025	187289596	12962	0.008
TCGA-HW-8321-10A-01D-2392-01	1	187293846	187301399	12	-0.6544
TCGA-HW-8321-10A-01D-2392-01	1	187304499	194981496	5110	0.0212
TCGA-HW-8321-10A-01D-2392-01	1	194994473	195056390	58	0.3889
TCGA-HW-8321-10A-01D-2392-01	1	195056457	226766594	21062	0.0031
TCGA-HW-8321-10A-01D-2392-01	1	226769241	226770063	3	-2.154
TCGA-HW-8321-10A-01D-2392-01	1	226770067	247191011	14715	0.0087
TCGA-HW-8321-10A-01D-2392-01	10	62809	6451077	5382	0.0139
TCGA-HW-8321-10A-01D-2392-01	10	6451221	6451487	6	1.1576
TCGA-HW-8321-10A-01D-2392-01	10	6458760	27263909	15740	0.0025
TCGA-HW-8321-10A-01D-2392-01	10	27265910	27268479	13	0.7701
TCGA-HW-8321-10A-01D-2392-01	10	27269999	46475717	10363	0.0056
TCGA-HW-8321-10A-01D-2392-01	10	46478798	46487487	28	0.8213
TCGA-HW-8321-10A-01D-2392-01	10	46488233	46839717	67	0.0665
TCGA-HW-8321-10A-01D-2392-01	10	47011195	47213522	189	0.4887
