barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-FG-7636-01A-11D-2085-01	1	3218610	238929251	123939	0.014
TCGA-FG-7636-01A-11D-2085-01	1	238929525	238929915	2	-2.366
TCGA-FG-7636-01A-11D-2085-01	1	238930341	247813706	5191	-0.0409
TCGA-FG-7636-01A-11D-2085-01	10	415240	135225087	80869	0.0801
TCGA-FG-7636-01A-11D-2085-01	11	456120	134142530	77241	0.0648
TCGA-FG-7636-01A-11D-2085-01	12	889902	32330415	18813	0.0561
TCGA-FG-7636-01A-11D-2085-01	12	32331195	32331669	2	-1.459
TCGA-FG-7636-01A-11D-2085-01	12	32336962	133161346	55119	0.1082
TCGA-FG-7636-01A-11D-2085-01	13	19450806	114987458	56640	0.0109
TCGA-FG-7636-01A-11D-2085-01	14	20501368	28779644	3940	0.078
TCGA-FG-7636-01A-11D-2085-01	14	28781526	28788889	2	-1.463
TCGA-FG-7636-01A-11D-2085-01	14	28791634	105988038	45498	0.0671
TCGA-FG-7636-01A-11D-2085-01	15	23687685	101884307	44524	-0.0607
TCGA-FG-7636-01A-11D-2085-01	16	653459	89379936	40798	0.0389
TCGA-FG-7636-01A-11D-2085-01	17	987221	8650958	3681	0.035
TCGA-FG-7636-01A-11D-2085-01	17	8650962	8652004	2	-1.5019
TCGA-FG-7636-01A-11D-2085-01	17	8652382	80917016	33303	0.043
TCGA-FG-7636-01A-11D-2085-01	18	329586	77109240	42661	0.0516
TCGA-FG-7636-01A-11D-2085-01	19	284018	30603643	10796	0.0381
TCGA-FG-7636-01A-11D-2085-01	19	30605959	41435630	6085	-0.3664
TCGA-FG-7636-01A-11D-2085-01	19	41435736	41436546	2	-2.0202
TCGA-FG-7636-01A-11D-2085-01	19	41437958	58878226	7055	-0.4375
TCGA-FG-7636-01A-11D-2085-01	2	484222	242476062	131289	0.034
TCGA-FG-7636-01A-11D-2085-01	20	455764	62219837	37284	0.0514
TCGA-FG-7636-01A-11D-2085-01	21	15347621	18057633	1659	-0.147
TCGA-FG-7636-01A-11D-2085-01	21	18057646	18057666	2	-1.8197
TCGA-FG-7636-01A-11D-2085-01	21	18061292	47678774	18916	-0.1063
TCGA-FG-7636-01A-11D-2085-01	22	17423930	49331012	16926	0.0262
TCGA-FG-7636-01A-11D-2085-01	3	2212571	144478613	79309	-0.0321
TCGA-FG-7636-01A-11D-2085-01	3	144482394	144482910	2	-1.9087
TCGA-FG-7636-01A-11D-2085-01	3	144486109	169564752	12726	-0.2025
TCGA-FG-7636-01A-11D-2085-01	3	169565571	188994213	10260	0.3623
TCGA-FG-7636-01A-11D-2085-01	3	188995631	188998499	2	-1.0212
TCGA-FG-7636-01A-11D-2085-01	3	188999030	197538677	4077	0.3476
TCGA-FG-7636-01A-11D-2085-01	4	1053934	188763651	102722	-0.1008
TCGA-FG-7636-01A-11D-2085-01	5	914233	166382106	92230	-0.0014
TCGA-FG-7636-01A-11D-2085-01	5	166385839	166677133	177	-0.4779
TCGA-FG-7636-01A-11D-2085-01	5	166682607	180360469	8083	-0.1282
TCGA-FG-7636-01A-11D-2085-01	6	1014281	1270673	252	0.3085
TCGA-FG-7636-01A-11D-2085-01	6	1272183	1366673	106	0.0248
TCGA-FG-7636-01A-11D-2085-01	6	1372136	1641325	174	-0.3412
TCGA-FG-7636-01A-11D-2085-01	6	1645553	2244828	398	-1e-04
TCGA-FG-7636-01A-11D-2085-01	6	2250883	2640997	294	-0.3073
TCGA-FG-7636-01A-11D-2085-01	6	2642381	3382319	561	0.0072
TCGA-FG-7636-01A-11D-2085-01	6	3385627	4182759	599	-0.3336
TCGA-FG-7636-01A-11D-2085-01	6	4183254	4504007	56	-0.0134
TCGA-FG-7636-01A-11D-2085-01	6	4515915	4805116	226	-0.3455
TCGA-FG-7636-01A-11D-2085-01	6	4808354	4876802	38	0.0251
TCGA-FG-7636-01A-11D-2085-01	6	4881615	4963177	86	-0.302
TCGA-FG-7636-01A-11D-2085-01	6	4963946	5899257	636	0.0993
TCGA-FG-7636-01A-11D-2085-01	6	5901353	6211377	284	-0.363
TCGA-FG-7636-01A-11D-2085-01	6	6217747	6594167	356	-0.0322
TCGA-FG-7636-01A-11D-2085-01	6	6594744	6819029	176	-0.3479
TCGA-FG-7636-01A-11D-2085-01	6	6819227	6986365	182	-0.0111
