barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-HT-7854-10A-01D-2252-01	1	51598	75799	12	0.06
TCGA-HT-7854-10A-01D-2252-01	1	75861	554484	20	-0.4362
TCGA-HT-7854-10A-01D-2252-01	1	593453	16022502	8387	-0.0026
TCGA-HT-7854-10A-01D-2252-01	1	16026084	16026512	6	0.7464
TCGA-HT-7854-10A-01D-2252-01	1	16026788	17062591	409	0.0105
TCGA-HT-7854-10A-01D-2252-01	1	17063449	17134834	62	0.3682
TCGA-HT-7854-10A-01D-2252-01	1	17148828	18981678	1380	0.0082
TCGA-HT-7854-10A-01D-2252-01	1	18985437	18992497	10	-0.6743
TCGA-HT-7854-10A-01D-2252-01	1	18993484	25455928	3886	0.0027
TCGA-HT-7854-10A-01D-2252-01	1	25465715	25519533	27	-1.7132
TCGA-HT-7854-10A-01D-2252-01	1	25519573	72541504	28792	0.0058
TCGA-HT-7854-10A-01D-2252-01	1	72541524	72583736	45	0.9005
TCGA-HT-7854-10A-01D-2252-01	1	72584492	103958840	20102	0.0076
TCGA-HT-7854-10A-01D-2252-01	1	103958859	104027091	18	-0.7831
TCGA-HT-7854-10A-01D-2252-01	1	104041212	104062729	12	-0.2996
TCGA-HT-7854-10A-01D-2252-01	1	104069745	110023250	3591	0.0106
TCGA-HT-7854-10A-01D-2252-01	1	110025907	110029038	15	-0.3019
TCGA-HT-7854-10A-01D-2252-01	1	110034497	110041701	17	-1.4352
TCGA-HT-7854-10A-01D-2252-01	1	110044476	112491849	1959	0.0167
TCGA-HT-7854-10A-01D-2252-01	1	112497488	112498764	23	-0.3413
TCGA-HT-7854-10A-01D-2252-01	1	112498899	150817949	8039	0.0052
TCGA-HT-7854-10A-01D-2252-01	1	150818088	150857189	46	0.3215
TCGA-HT-7854-10A-01D-2252-01	1	150857287	167483561	11553	0.0014
TCGA-HT-7854-10A-01D-2252-01	1	167500598	167508390	7	-0.7383
TCGA-HT-7854-10A-01D-2252-01	1	167509025	185982477	12229	0.0066
TCGA-HT-7854-10A-01D-2252-01	1	185984183	185987992	2	-2.0453
TCGA-HT-7854-10A-01D-2252-01	1	185991233	188247977	1518	0.0176
TCGA-HT-7854-10A-01D-2252-01	1	188250343	188257723	21	0.3219
TCGA-HT-7854-10A-01D-2252-01	1	188257912	194981496	4443	0.0105
TCGA-HT-7854-10A-01D-2252-01	1	194994473	195068625	92	0.4015
TCGA-HT-7854-10A-01D-2252-01	1	195068695	208137685	8827	0.0039
TCGA-HT-7854-10A-01D-2252-01	1	208148236	208148688	2	-1.3378
TCGA-HT-7854-10A-01D-2252-01	1	208150607	247191011	27148	0.0029
TCGA-HT-7854-10A-01D-2252-01	10	62759	18161039	14896	0.0038
TCGA-HT-7854-10A-01D-2252-01	10	18168253	18263653	9	0.6455
TCGA-HT-7854-10A-01D-2252-01	10	18270265	19558707	1042	-0.0222
TCGA-HT-7854-10A-01D-2252-01	10	19561014	19565031	5	-0.7085
TCGA-HT-7854-10A-01D-2252-01	10	19568480	24415269	3297	0.004
TCGA-HT-7854-10A-01D-2252-01	10	24417680	24418060	11	-2.0958
TCGA-HT-7854-10A-01D-2252-01	10	24418914	27263909	1993	0.0106
TCGA-HT-7854-10A-01D-2252-01	10	27265910	27268479	13	0.5548
TCGA-HT-7854-10A-01D-2252-01	10	27269999	46479752	10422	0.0041
TCGA-HT-7854-10A-01D-2252-01	10	46479763	47018144	87	0.2936
TCGA-HT-7854-10A-01D-2252-01	10	47020102	56350283	5610	0.0154
TCGA-HT-7854-10A-01D-2252-01	10	56353096	56354043	2	1.2274
TCGA-HT-7854-10A-01D-2252-01	10	56357300	61626348	3847	0.0295
TCGA-HT-7854-10A-01D-2252-01	10	61626918	61627242	3	-0.9705
TCGA-HT-7854-10A-01D-2252-01	10	61628989	66977942	3523	0.012
TCGA-HT-7854-10A-01D-2252-01	10	66977957	66984452	26	-0.3332
TCGA-HT-7854-10A-01D-2252-01	10	66992801	81167477	9261	0.0077
TCGA-HT-7854-10A-01D-2252-01	10	81184181	81184196	2	-1.7016
TCGA-HT-7854-10A-01D-2252-01	10	81229407	89019223	5222	-0.0011
TCGA-HT-7854-10A-01D-2252-01	10	89028321	89036478	2	1.387
