barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DH-5140-10A-01D-1466-01	1	3208470	245880329	129079	9e-04
TCGA-DH-5140-10A-01D-1466-01	10	405240	42844634	26440	0.0015
TCGA-DH-5140-10A-01D-1466-01	10	42844707	42845748	2	-1.5738
TCGA-DH-5140-10A-01D-1466-01	10	42846029	135075077	54430	0.0036
TCGA-DH-5140-10A-01D-1466-01	11	446120	47427957	29625	-0.0011
TCGA-DH-5140-10A-01D-1466-01	11	47432333	47432953	2	-1.2581
TCGA-DH-5140-10A-01D-1466-01	11	47432977	116186113	35616	0.0031
TCGA-DH-5140-10A-01D-1466-01	11	116186128	116189977	6	-0.8903
TCGA-DH-5140-10A-01D-1466-01	11	116195788	133647740	11997	0.0086
TCGA-DH-5140-10A-01D-1466-01	12	760163	131671419	73945	-7e-04
TCGA-DH-5140-10A-01D-1466-01	13	18348806	114005560	56647	1e-04
TCGA-DH-5140-10A-01D-1466-01	14	19571208	22796930	1071	0.0202
TCGA-DH-5140-10A-01D-1466-01	14	22803565	22804508	3	-1.1426
TCGA-DH-5140-10A-01D-1466-01	14	22804690	105059083	48370	0.0028
TCGA-DH-5140-10A-01D-1466-01	15	21238778	99701830	44529	0.0052
TCGA-DH-5140-10A-01D-1466-01	16	593460	69724057	28882	0.0066
TCGA-DH-5140-10A-01D-1466-01	16	69746300	69748906	2	-1.9272
TCGA-DH-5140-10A-01D-1466-01	16	69753654	87907437	11982	0.0115
TCGA-DH-5140-10A-01D-1466-01	17	933971	78510305	36985	0.004
TCGA-DH-5140-10A-01D-1466-01	18	319586	41665482	23172	0.0032
TCGA-DH-5140-10A-01D-1466-01	18	41666522	41669243	5	-0.9336
TCGA-DH-5140-10A-01D-1466-01	18	41669968	43842332	1398	-0.0084
TCGA-DH-5140-10A-01D-1466-01	18	43842761	43845323	3	-1.2743
TCGA-DH-5140-10A-01D-1466-01	18	43845869	75210228	18080	0.0023
TCGA-DH-5140-10A-01D-1466-01	19	235018	63570038	23949	0.0051
TCGA-DH-5140-10A-01D-1466-01	2	474222	156153194	81881	0.0018
TCGA-DH-5140-10A-01D-1466-01	2	156155658	156164032	9	-1.271
TCGA-DH-5140-10A-01D-1466-01	2	156166043	242124735	49421	0.0018
TCGA-DH-5140-10A-01D-1466-01	20	403764	61690281	37279	3e-04
TCGA-DH-5140-10A-01D-1466-01	21	14269492	46503202	20583	2e-04
TCGA-DH-5140-10A-01D-1466-01	22	15803930	47717016	16924	0.0084
TCGA-DH-5140-10A-01D-1466-01	3	526235	199023074	106377	2e-04
TCGA-DH-5140-10A-01D-1466-01	4	1043934	66811948	36546	0.0014
TCGA-DH-5140-10A-01D-1466-01	4	66813739	66814148	2	-1.2633
TCGA-DH-5140-10A-01D-1466-01	4	66820453	146136363	43284	-1e-04
TCGA-DH-5140-10A-01D-1466-01	4	146141247	146142580	3	-1.1392
TCGA-DH-5140-10A-01D-1466-01	4	146151143	189836143	22888	-0.0016
TCGA-DH-5140-10A-01D-1466-01	5	967233	180293075	100506	-1e-04
TCGA-DH-5140-10A-01D-1466-01	6	959281	170745844	96470	-8e-04
TCGA-DH-5140-10A-01D-1466-01	7	671810	85733474	43918	7e-04
TCGA-DH-5140-10A-01D-1466-01	7	85733938	85733957	2	-1.8306
TCGA-DH-5140-10A-01D-1466-01	7	85739573	158077879	37397	0.0038
TCGA-DH-5140-10A-01D-1466-01	8	607667	14393609	6403	0.0114
TCGA-DH-5140-10A-01D-1466-01	8	14396454	14397641	5	-1.0301
TCGA-DH-5140-10A-01D-1466-01	8	14400928	72737425	32622	0
TCGA-DH-5140-10A-01D-1466-01	8	72738355	72746113	2	-1.3655
TCGA-DH-5140-10A-01D-1466-01	8	72746324	145304484	42497	-0.0106
TCGA-DH-5140-10A-01D-1466-01	9	779932	26733525	16337	0.0039
TCGA-DH-5140-10A-01D-1466-01	9	26736172	26736273	2	-1.3881
TCGA-DH-5140-10A-01D-1466-01	9	26736539	110607924	33900	0.0016
TCGA-DH-5140-10A-01D-1466-01	9	110608195	110608325	2	-1.5208
TCGA-DH-5140-10A-01D-1466-01	9	110611033	140058573	17773	1e-04
TCGA-DH-5140-10A-01D-1466-01	X	3167107	154558783	63767	0.0021
