barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DU-6393-01A-11D-1704-01	1	3218610	49106290	24093	-0.7525
TCGA-DU-6393-01A-11D-1704-01	1	49106416	49107979	2	-3.0264
TCGA-DU-6393-01A-11D-1704-01	1	49109040	84137101	21595	-0.7996
TCGA-DU-6393-01A-11D-1704-01	1	84140326	84142157	2	-2.9131
TCGA-DU-6393-01A-11D-1704-01	1	84146341	107336448	13689	-0.7987
TCGA-DU-6393-01A-11D-1704-01	1	107339653	107350511	5	-2.1819
TCGA-DU-6393-01A-11D-1704-01	1	107350931	120527361	8046	-0.8093
TCGA-DU-6393-01A-11D-1704-01	1	149879545	247813706	61316	0.0725
TCGA-DU-6393-01A-11D-1704-01	10	415240	25732360	17642	0.0734
TCGA-DU-6393-01A-11D-1704-01	10	25732659	25732995	2	-1.1755
TCGA-DU-6393-01A-11D-1704-01	10	25733280	114112075	49506	0.0726
TCGA-DU-6393-01A-11D-1704-01	10	114113816	114116838	2	-1.1146
TCGA-DU-6393-01A-11D-1704-01	10	114118417	135225087	13688	0.0783
TCGA-DU-6393-01A-11D-1704-01	11	456120	134142530	77225	0.4892
TCGA-DU-6393-01A-11D-1704-01	12	889902	62293811	32194	0.0682
TCGA-DU-6393-01A-11D-1704-01	12	62294415	62294869	2	-1.9321
TCGA-DU-6393-01A-11D-1704-01	12	62300997	133161346	41724	0.059
TCGA-DU-6393-01A-11D-1704-01	13	19450806	114987458	56622	0.0402
TCGA-DU-6393-01A-11D-1704-01	14	20501368	86819899	38103	0.0696
TCGA-DU-6393-01A-11D-1704-01	14	86821460	86821691	3	-1.013
TCGA-DU-6393-01A-11D-1704-01	14	86823575	105988038	11306	0.0986
TCGA-DU-6393-01A-11D-1704-01	15	23687685	25839592	1073	-0.7781
TCGA-DU-6393-01A-11D-1704-01	15	25840403	25840742	2	-2.5796
TCGA-DU-6393-01A-11D-1704-01	15	25842228	26238413	318	-0.8218
TCGA-DU-6393-01A-11D-1704-01	15	26238520	26238545	2	-4.228
TCGA-DU-6393-01A-11D-1704-01	15	26238573	101884307	42921	-0.7711
TCGA-DU-6393-01A-11D-1704-01	16	653459	89379936	40775	0.1081
TCGA-DU-6393-01A-11D-1704-01	17	987221	80917016	36976	0.1224
TCGA-DU-6393-01A-11D-1704-01	18	329586	77109240	42553	-0.571
TCGA-DU-6393-01A-11D-1704-01	19	284018	24052992	8970	0.1456
TCGA-DU-6393-01A-11D-1704-01	19	28240494	51103383	11616	-0.7192
TCGA-DU-6393-01A-11D-1704-01	19	51109793	51113245	2	-4.3005
TCGA-DU-6393-01A-11D-1704-01	19	51113917	58878226	3249	-0.7402
TCGA-DU-6393-01A-11D-1704-01	2	484222	35247916	20865	0.0593
TCGA-DU-6393-01A-11D-1704-01	2	35248047	35248062	2	-0.8764
TCGA-DU-6393-01A-11D-1704-01	2	35248184	141962826	52588	0.0545
TCGA-DU-6393-01A-11D-1704-01	2	141964541	141964776	2	1.8966
TCGA-DU-6393-01A-11D-1704-01	2	141967055	242476062	57776	0.0385
TCGA-DU-6393-01A-11D-1704-01	20	455764	62219837	37266	0.097
TCGA-DU-6393-01A-11D-1704-01	21	15347621	47678774	20578	0.5415
TCGA-DU-6393-01A-11D-1704-01	22	17423930	49331012	16920	0.1433
TCGA-DU-6393-01A-11D-1704-01	3	2212571	197538677	106347	0.056
TCGA-DU-6393-01A-11D-1704-01	4	1053934	188763651	102710	0.0258
TCGA-DU-6393-01A-11D-1704-01	5	914233	168646721	93926	0.0458
TCGA-DU-6393-01A-11D-1704-01	5	168647504	168647600	2	-1.0901
TCGA-DU-6393-01A-11D-1704-01	5	168649621	180360469	6558	0.0939
TCGA-DU-6393-01A-11D-1704-01	6	1014281	91505957	50225	0.0647
TCGA-DU-6393-01A-11D-1704-01	6	91506655	91506974	2	-1.1835
TCGA-DU-6393-01A-11D-1704-01	6	91507039	170903919	46237	0.0455
TCGA-DU-6393-01A-11D-1704-01	7	705284	157826345	81094	0.0543
TCGA-DU-6393-01A-11D-1704-01	7	157827547	157827569	2	-1.1006
TCGA-DU-6393-01A-11D-1704-01	7	157827587	158385118	198	0.0645
TCGA-DU-6393-01A-11D-1704-01	8	617667	104690593	57205	0.0494
TCGA-DU-6393-01A-11D-1704-01	8	104690926	104690940	2	-1.3869
TCGA-DU-6393-01A-11D-1704-01	8	104693685	145232496	24298	0.0406
TCGA-DU-6393-01A-11D-1704-01	9	789932	26843960	16397	0.0323
TCGA-DU-6393-01A-11D-1704-01	9	26851149	26851195	2	-1.5615
TCGA-DU-6393-01A-11D-1704-01	9	26851480	140938752	51586	0.0834
TCGA-DU-6393-01A-11D-1704-01	X	3157107	154905589	63676	-0.0034
