barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DB-5276-01A-01D-1466-01	1	51598	25455430	14164	0.0073
TCGA-DB-5276-01A-01D-1466-01	1	25455878	25519573	30	0.6102
TCGA-DB-5276-01A-01D-1466-01	1	25534088	34875241	4974	0.005
TCGA-DB-5276-01A-01D-1466-01	1	34875257	34877078	19	-0.5619
TCGA-DB-5276-01A-01D-1466-01	1	34886855	72541504	23796	0.0103
TCGA-DB-5276-01A-01D-1466-01	1	72541524	72583736	45	-1.1085
TCGA-DB-5276-01A-01D-1466-01	1	72584492	75822762	1930	0.0116
TCGA-DB-5276-01A-01D-1466-01	1	75823403	75827442	4	0.9626
TCGA-DB-5276-01A-01D-1466-01	1	75832097	89247843	9058	0.0112
TCGA-DB-5276-01A-01D-1466-01	1	89250546	89250793	2	-1.9173
TCGA-DB-5276-01A-01D-1466-01	1	89254112	108531282	12019	0.0081
TCGA-DB-5276-01A-01D-1466-01	1	108535758	108536400	2	-3.58
TCGA-DB-5276-01A-01D-1466-01	1	108539019	110034497	727	0.0204
TCGA-DB-5276-01A-01D-1466-01	1	110034560	110041678	15	0.517
TCGA-DB-5276-01A-01D-1466-01	1	110041701	112491849	1959	0.0179
TCGA-DB-5276-01A-01D-1466-01	1	112497488	112498764	23	-1.4924
TCGA-DB-5276-01A-01D-1466-01	1	112498899	147291432	6386	0.018
TCGA-DB-5276-01A-01D-1466-01	1	147303148	147703466	164	-0.4715
TCGA-DB-5276-01A-01D-1466-01	1	147788464	150822330	1498	0.0383
TCGA-DB-5276-01A-01D-1466-01	1	150822391	150852862	30	2.3684
TCGA-DB-5276-01A-01D-1466-01	1	150852902	150853218	4	1.0613
TCGA-DB-5276-01A-01D-1466-01	1	150857118	194964937	29758	0.0145
TCGA-DB-5276-01A-01D-1466-01	1	194971620	195089940	114	0.2824
TCGA-DB-5276-01A-01D-1466-01	1	195090236	241110904	32096	0.015
TCGA-DB-5276-01A-01D-1466-01	1	241110930	241206860	83	0.2558
TCGA-DB-5276-01A-01D-1466-01	1	241208932	247191011	3774	0.0125
TCGA-DB-5276-01A-01D-1466-01	10	62759	46094186	31598	0.0281
