barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-DB-5278-01A-01D-1466-01	1	3208470	30850052	14643	-0.5967
TCGA-DB-5278-01A-01D-1466-01	1	30850420	30851126	2	-2.7635
TCGA-DB-5278-01A-01D-1466-01	1	30851424	91555747	36185	-0.6318
TCGA-DB-5278-01A-01D-1466-01	1	91559167	91575080	24	-0.1764
TCGA-DB-5278-01A-01D-1466-01	1	91575343	142745296	16824	-0.6363
TCGA-DB-5278-01A-01D-1466-01	1	145143007	245880329	61342	0.0402
TCGA-DB-5278-01A-01D-1466-01	10	405240	135075077	80874	0.0417
TCGA-DB-5278-01A-01D-1466-01	11	446120	133647740	77253	0.0365
TCGA-DB-5278-01A-01D-1466-01	12	760163	24285021	13712	0.0422
TCGA-DB-5278-01A-01D-1466-01	12	24286469	24286539	3	-1.4374
TCGA-DB-5278-01A-01D-1466-01	12	24288211	54084072	14804	0.0447
TCGA-DB-5278-01A-01D-1466-01	12	54089389	54089935	2	1.2367
TCGA-DB-5278-01A-01D-1466-01	12	54096235	76778476	13612	0.0293
TCGA-DB-5278-01A-01D-1466-01	12	76787128	76788429	3	-1.4259
TCGA-DB-5278-01A-01D-1466-01	12	76788643	93081825	9599	0.0216
TCGA-DB-5278-01A-01D-1466-01	12	93083378	93087769	16	-0.3944
TCGA-DB-5278-01A-01D-1466-01	12	93088049	121705573	17574	0.0471
TCGA-DB-5278-01A-01D-1466-01	12	121707028	121708021	3	0.9794
TCGA-DB-5278-01A-01D-1466-01	12	121715049	131671419	4616	0.0461
TCGA-DB-5278-01A-01D-1466-01	13	18348806	114005560	56644	0.0256
TCGA-DB-5278-01A-01D-1466-01	14	19571208	105059083	49442	0.0429
TCGA-DB-5278-01A-01D-1466-01	15	21238778	99701830	44526	0.0557
TCGA-DB-5278-01A-01D-1466-01	16	593460	26444682	12028	0.0669
TCGA-DB-5278-01A-01D-1466-01	16	26447217	26448877	3	-1.403
TCGA-DB-5278-01A-01D-1466-01	16	26449122	85004086	27457	0.0508
TCGA-DB-5278-01A-01D-1466-01	16	85004667	85004872	5	-0.809
TCGA-DB-5278-01A-01D-1466-01	16	85005249	87907437	1366	0.0759
TCGA-DB-5278-01A-01D-1466-01	17	933971	59199484	27155	0.0723
TCGA-DB-5278-01A-01D-1466-01	17	59204033	59208478	3	-1.0044
TCGA-DB-5278-01A-01D-1466-01	17	59211775	78510305	9830	0.0702
TCGA-DB-5278-01A-01D-1466-01	18	319586	75210228	42664	0.0309
TCGA-DB-5278-01A-01D-1466-01	19	235018	23844832	8983	0.105
TCGA-DB-5278-01A-01D-1466-01	19	32932334	63570038	14957	-0.5762
TCGA-DB-5278-01A-01D-1466-01	2	474222	242124735	131313	0.0288
TCGA-DB-5278-01A-01D-1466-01	20	403764	61690281	37282	0.0503
TCGA-DB-5278-01A-01D-1466-01	21	14269492	46503202	20585	0.0426
TCGA-DB-5278-01A-01D-1466-01	22	15803930	47717016	16926	0.0797
TCGA-DB-5278-01A-01D-1466-01	3	526235	31246683	17304	0.0375
TCGA-DB-5278-01A-01D-1466-01	3	31246740	31248544	4	-0.8586
TCGA-DB-5278-01A-01D-1466-01	3	31250346	86344215	31644	0.0375
TCGA-DB-5278-01A-01D-1466-01	3	86347892	86348505	2	-1.703
TCGA-DB-5278-01A-01D-1466-01	3	86352852	141117045	27750	0.0278
TCGA-DB-5278-01A-01D-1466-01	3	141117072	141219418	91	-0.4751
TCGA-DB-5278-01A-01D-1466-01	3	141221335	199023074	29588	0.0274
TCGA-DB-5278-01A-01D-1466-01	4	1043934	189836143	102733	0.023
TCGA-DB-5278-01A-01D-1466-01	5	967233	180293075	100507	0.0289
TCGA-DB-5278-01A-01D-1466-01	6	959281	170745844	96477	0.0306
TCGA-DB-5278-01A-01D-1466-01	7	671810	25449897	13367	0.0329
TCGA-DB-5278-01A-01D-1466-01	7	25451670	25461989	3	-1.059
TCGA-DB-5278-01A-01D-1466-01	7	25465167	158077879	67952	0.0312
TCGA-DB-5278-01A-01D-1466-01	8	607667	145304484	81539	0.0256
TCGA-DB-5278-01A-01D-1466-01	9	779932	140058573	68020	0.0454
TCGA-DB-5278-01A-01D-1466-01	X	3167107	9846194	1751	0.0065
TCGA-DB-5278-01A-01D-1466-01	X	9848179	9848242	2	2.0575
TCGA-DB-5278-01A-01D-1466-01	X	9848383	154558783	61947	-9e-04
