barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-CS-6290-10A-01D-1704-01	1	51598	826609	72	0.0608
TCGA-CS-6290-10A-01D-1704-01	1	826948	3208189	683	0.4191
TCGA-CS-6290-10A-01D-1704-01	1	3208470	3306641	67	-0.0146
TCGA-CS-6290-10A-01D-1704-01	1	3308574	3317329	8	0.6087
TCGA-CS-6290-10A-01D-1704-01	1	3323455	5934492	1979	0.0298
TCGA-CS-6290-10A-01D-1704-01	1	5937150	5971645	19	0.5191
TCGA-CS-6290-10A-01D-1704-01	1	5972190	7475048	848	0.018
TCGA-CS-6290-10A-01D-1704-01	1	7475177	7494185	14	0.4411
TCGA-CS-6290-10A-01D-1704-01	1	7494396	9230624	1000	0.0319
TCGA-CS-6290-10A-01D-1704-01	1	9238434	9327280	59	0.3001
TCGA-CS-6290-10A-01D-1704-01	1	9327567	12795972	1805	0.0178
TCGA-CS-6290-10A-01D-1704-01	1	12799644	12847183	12	-0.4795
TCGA-CS-6290-10A-01D-1704-01	1	12849694	15660856	1653	0.0185
TCGA-CS-6290-10A-01D-1704-01	1	15661078	15675121	11	0.4728
TCGA-CS-6290-10A-01D-1704-01	1	15678701	15884611	110	-0.0424
TCGA-CS-6290-10A-01D-1704-01	1	15885244	15952758	28	0.429
TCGA-CS-6290-10A-01D-1704-01	1	15960411	16010682	38	-0.062
TCGA-CS-6290-10A-01D-1704-01	1	16015547	16022502	12	0.3727
TCGA-CS-6290-10A-01D-1704-01	1	16026084	16026512	6	-1.4224
TCGA-CS-6290-10A-01D-1704-01	1	16026788	16217414	87	0.0653
TCGA-CS-6290-10A-01D-1704-01	1	16217842	16262989	10	0.6482
TCGA-CS-6290-10A-01D-1704-01	1	16270664	16842765	246	0.0223
TCGA-CS-6290-10A-01D-1704-01	1	16842898	17198542	151	0.535
TCGA-CS-6290-10A-01D-1704-01	1	17202224	20754753	2520	0.0289
TCGA-CS-6290-10A-01D-1704-01	1	20755110	20757528	8	0.4906
TCGA-CS-6290-10A-01D-1704-01	1	20759354	21481075	387	-0.0083
TCGA-CS-6290-10A-01D-1704-01	1	21486736	21512982	15	0.5127
TCGA-CS-6290-10A-01D-1704-01	1	21513088	21558032	33	0.0707
TCGA-CS-6290-10A-01D-1704-01	1	21560344	21610053	32	0.3711
TCGA-CS-6290-10A-01D-1704-01	1	21610097	22019866	242	-0.0273
TCGA-CS-6290-10A-01D-1704-01	1	22024236	22036751	5	0.7266
TCGA-CS-6290-10A-01D-1704-01	1	22037313	25422486	1996	0.035
TCGA-CS-6290-10A-01D-1704-01	1	25427108	25519331	40	0.5123
TCGA-CS-6290-10A-01D-1704-01	1	25519533	26678170	551	0.0149
TCGA-CS-6290-10A-01D-1704-01	1	26685662	26748876	28	0.336
TCGA-CS-6290-10A-01D-1704-01	1	26755032	27219376	150	0.0016
TCGA-CS-6290-10A-01D-1704-01	1	27221530	27271371	23	0.3287
TCGA-CS-6290-10A-01D-1704-01	1	27273305	27685659	153	-0.0102
TCGA-CS-6290-10A-01D-1704-01	1	27689968	27711237	10	0.5283
TCGA-CS-6290-10A-01D-1704-01	1	27717580	29315173	662	0.0086
TCGA-CS-6290-10A-01D-1704-01	1	29315567	29334305	6	0.657
TCGA-CS-6290-10A-01D-1704-01	1	29342097	30252357	600	5e-04
TCGA-CS-6290-10A-01D-1704-01	1	30258097	30261148	5	-0.7453
TCGA-CS-6290-10A-01D-1704-01	1	30263181	30497214	205	0.0436
TCGA-CS-6290-10A-01D-1704-01	1	30499161	30520163	22	0.3363
TCGA-CS-6290-10A-01D-1704-01	1	30522247	30912534	333	-0.0127
TCGA-CS-6290-10A-01D-1704-01	1	30915622	31034592	84	0.3351
TCGA-CS-6290-10A-01D-1704-01	1	31035424	34864225	2140	-0.0069
TCGA-CS-6290-10A-01D-1704-01	1	34864261	34888129	23	-0.4522
TCGA-CS-6290-10A-01D-1704-01	1	34889148	36628544	780	0.0039
TCGA-CS-6290-10A-01D-1704-01	1	36629260	36634841	7	0.5791
TCGA-CS-6290-10A-01D-1704-01	1	36639821	37588671	666	0.0038
TCGA-CS-6290-10A-01D-1704-01	1	37590664	37693270	53	0.2999
TCGA-CS-6290-10A-01D-1704-01	1	37693630	39870105	1194	0.0025
TCGA-CS-6290-10A-01D-1704-01	1	39877048	39932735	31	0.3973
TCGA-CS-6290-10A-01D-1704-01	1	39933600	40557850	332	-0.0038
TCGA-CS-6290-10A-01D-1704-01	1	40559039	40563265	3	0.67
TCGA-CS-6290-10A-01D-1704-01	1	40565165	41111252	298	0.0288
TCGA-CS-6290-10A-01D-1704-01	1	41112656	41147707	22	0.3227
TCGA-CS-6290-10A-01D-1704-01	1	41149087	54989672	7754	0.0011
TCGA-CS-6290-10A-01D-1704-01	1	54989895	55047240	44	0.3727
TCGA-CS-6290-10A-01D-1704-01	1	55047398	72522941	12591	-0.0011
TCGA-CS-6290-10A-01D-1704-01	1	72528701	72535958	9	-1.0681
TCGA-CS-6290-10A-01D-1704-01	1	72541006	72583736	48	1.027
TCGA-CS-6290-10A-01D-1704-01	1	72584492	105802883	21045	-0.0047
TCGA-CS-6290-10A-01D-1704-01	1	105803095	105825660	27	-0.3299
