barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-FG-8187-10A-01D-2252-01	1	61735	15489657	7990	0.0072
TCGA-FG-8187-10A-01D-2252-01	1	15489682	15489862	3	0.9416
TCGA-FG-8187-10A-01D-2252-01	1	15489931	16147181	417	-0.0039
TCGA-FG-8187-10A-01D-2252-01	1	16147392	16149003	3	0.8898
TCGA-FG-8187-10A-01D-2252-01	1	16149067	17016880	377	0.024
TCGA-FG-8187-10A-01D-2252-01	1	17017078	17114712	38	0.3563
TCGA-FG-8187-10A-01D-2252-01	1	17177045	25583341	5338	0.004
TCGA-FG-8187-10A-01D-2252-01	1	25593128	25662005	30	0.6397
TCGA-FG-8187-10A-01D-2252-01	1	25662212	61355397	20885	0.0018
TCGA-FG-8187-10A-01D-2252-01	1	61355967	61356057	2	-1.2409
TCGA-FG-8187-10A-01D-2252-01	1	61359395	66159905	3543	0.0076
TCGA-FG-8187-10A-01D-2252-01	1	66170394	66170830	5	-0.7796
TCGA-FG-8187-10A-01D-2252-01	1	66170845	73008167	4590	0.0079
TCGA-FG-8187-10A-01D-2252-01	1	73011920	73088158	48	-1.0579
TCGA-FG-8187-10A-01D-2252-01	1	73097100	104132359	19917	0.0039
TCGA-FG-8187-10A-01D-2252-01	1	104155643	104259444	32	0.3775
TCGA-FG-8187-10A-01D-2252-01	1	104260032	110181305	3582	0.0094
TCGA-FG-8187-10A-01D-2252-01	1	110182826	110242953	48	0.3743
TCGA-FG-8187-10A-01D-2252-01	1	110244998	112690326	1956	0.016
TCGA-FG-8187-10A-01D-2252-01	1	112695965	112697213	22	-2.0424
TCGA-FG-8187-10A-01D-2252-01	1	112697241	147806844	6306	0.017
TCGA-FG-8187-10A-01D-2252-01	1	147806902	149545372	245	0.2414
TCGA-FG-8187-10A-01D-2252-01	1	149545386	149578722	4	1.1789
TCGA-FG-8187-10A-01D-2252-01	1	149617451	152555527	1489	0.0177
TCGA-FG-8187-10A-01D-2252-01	1	152555706	152586594	35	1.2387
TCGA-FG-8187-10A-01D-2252-01	1	152590494	152762903	187	0.0159
TCGA-FG-8187-10A-01D-2252-01	1	152762978	152768700	21	0.7197
TCGA-FG-8187-10A-01D-2252-01	1	152773905	196711187	29560	0.0059
TCGA-FG-8187-10A-01D-2252-01	1	196714822	196758120	39	-0.5701
TCGA-FG-8187-10A-01D-2252-01	1	196758149	196759288	4	-1.633
TCGA-FG-8187-10A-01D-2252-01	1	196761820	196815791	55	-0.312
TCGA-FG-8187-10A-01D-2252-01	1	196816730	210071062	8821	4e-04
TCGA-FG-8187-10A-01D-2252-01	1	210081613	210083984	3	-2.2031
TCGA-FG-8187-10A-01D-2252-01	1	210086552	227425301	11689	0.0019
TCGA-FG-8187-10A-01D-2252-01	1	227426072	227426406	3	-1.3039
TCGA-FG-8187-10A-01D-2252-01	1	227429178	249224388	15447	0.0097
TCGA-FG-8187-10A-01D-2252-01	10	72759	18121033	14899	0.0113
TCGA-FG-8187-10A-01D-2252-01	10	18128247	18199813	8	0.9274
TCGA-FG-8187-10A-01D-2252-01	10	18223647	27223903	6345	0.0024
TCGA-FG-8187-10A-01D-2252-01	10	27225904	27228473	13	0.5376
TCGA-FG-8187-10A-01D-2252-01	10	27229993	67306276	23494	0.008
TCGA-FG-8187-10A-01D-2252-01	10	67307923	67314446	28	0.6412
TCGA-FG-8187-10A-01D-2252-01	10	67322795	135506704	46331	0.0036
TCGA-FG-8187-10A-01D-2252-01	11	198510	5783052	3299	0.0085
TCGA-FG-8187-10A-01D-2252-01	11	5783112	5809461	39	0.3648
TCGA-FG-8187-10A-01D-2252-01	11	5812360	18951137	9440	0.0033
TCGA-FG-8187-10A-01D-2252-01	11	18951506	18962133	45	-0.2509
TCGA-FG-8187-10A-01D-2252-01	11	18962363	55363340	21844	0.0096
TCGA-FG-8187-10A-01D-2252-01	11	55374032	55453009	59	0.3911
TCGA-FG-8187-10A-01D-2252-01	11	55453576	79967513	13302	0.0058
TCGA-FG-8187-10A-01D-2252-01	11	79967548	79967564	2	-3.1464
TCGA-FG-8187-10A-01D-2252-01	11	79967686	118349633	26785	0.0078
TCGA-FG-8187-10A-01D-2252-01	11	118350005	118350122	6	-0.7441
TCGA-FG-8187-10A-01D-2252-01	11	118351101	134944770	12338	0.0069
TCGA-FG-8187-10A-01D-2252-01	12	150442	9630556	6205	0.0151
TCGA-FG-8187-10A-01D-2252-01	12	9633870	9713674	22	1.1303
TCGA-FG-8187-10A-01D-2252-01	12	9714954	11220827	1048	0.0161
TCGA-FG-8187-10A-01D-2252-01	12	11222368	11241532	10	-1.575
TCGA-FG-8187-10A-01D-2252-01	12	11251874	11511577	133	0.0246
TCGA-FG-8187-10A-01D-2252-01	12	11511578	11543406	31	0.6394
TCGA-FG-8187-10A-01D-2252-01	12	11552192	16671549	3737	0.0073
TCGA-FG-8187-10A-01D-2252-01	12	16672401	16672809	2	-1.3898
TCGA-FG-8187-10A-01D-2252-01	12	16676167	31906672	10668	0.0051
TCGA-FG-8187-10A-01D-2252-01	12	31907274	31917220	5	-0.845
TCGA-FG-8187-10A-01D-2252-01	12	31917803	33294660	1016	0.007
TCGA-FG-8187-10A-01D-2252-01	12	33301406	33303378	13	-0.6113
TCGA-FG-8187-10A-01D-2252-01	12	33303393	33303579	4	-0.0176
TCGA-FG-8187-10A-01D-2252-01	12	33303654	33307374	9	-0.6283
TCGA-FG-8187-10A-01D-2252-01	12	33308360	45904438	5627	0.0209
TCGA-FG-8187-10A-01D-2252-01	12	45905840	45909537	3	-2.0901
